datetime,station_name,phase,arrival_time,amplitude,period
2020-01-01 19:01:54.900,BRGA,IAML,2020-01-01 19:01:58.800,8.6e-09,
2020-01-01 19:01:54.900,HYBA,IAML,2020-01-01 19:01:58.800,8.6e-09,
2020-01-01 19:01:54.900,BUYA,IAML,2020-01-01 19:01:59.100,8.6e-09,
2020-01-01 19:01:54.900,TUZL,IAML,2020-01-01 19:02:00.600,8.6e-09,
2020-01-01 19:01:54.900,ARMT,IAML,2020-01-01 19:02:00.900,8.6e-09,
2020-01-01 19:01:54.900,HVHR,IAML,2020-01-01 19:02:00.600,8.6e-09,
2020-01-01 19:01:54.900,KAVV,IAML,2020-01-01 19:02:00.900,8.6e-09,
2020-01-01 19:01:54.900,LAFA,IAML,2020-01-01 19:02:01.900,8.6e-09,
2020-01-01 19:01:54.900,YLV,IAML,2020-01-01 19:02:03.700,8.6e-09,
2020-01-01 19:01:54.900,KLYT,IAML,2020-01-01 19:02:04.200,8.6e-09,
2020-01-01 19:01:54.900,MDNY,IAML,2020-01-01 19:02:04.100,8.6e-09,
2020-01-01 19:01:54.900,HRTX,IAML,2020-01-01 19:02:06.100,8.6e-09,
2020-01-01 19:01:54.900,SILT,IAML,2020-01-01 19:02:07.700,8.6e-09,
2020-01-01 19:01:54.900,SLVT,IAML,2020-01-01 19:02:08.700,8.6e-09,
2020-01-01 19:01:54.900,KCTX,IAML,2020-01-01 19:02:09.200,8.6e-09,
2020-01-01 19:01:54.900,ADVT,IAML,2020-01-01 19:02:09.400,8.6e-09,
2020-01-01 19:01:54.900,CAVI,IAML,2020-01-01 19:02:13.100,8.6e-09,
2020-01-02 04:57:48.500,TUZL,IAML,2020-01-02 04:57:53.400,4e-10,
2020-01-02 04:57:48.500,LAFA,IAML,2020-01-02 04:57:53.300,4e-10,
2020-01-02 04:57:48.500,ARMT,IAML,2020-01-02 04:57:53.400,4e-10,
2020-01-02 04:57:48.500,BUYA,IAML,2020-01-02 04:57:53.700,4e-10,
2020-01-02 04:57:48.500,HYBA,IAML,2020-01-02 04:57:53.900,4e-10,
2020-01-02 04:57:48.500,BRGA,IAML,2020-01-02 04:57:54.100,4e-10,
2020-01-02 04:57:48.500,MDNY,IAML,2020-01-02 04:57:55.400,4e-10,
2020-01-02 04:57:48.500,KAVV,IAML,2020-01-02 04:57:57.100,4e-10,
2020-01-02 04:57:48.500,OSMT,IAML,2020-01-02 04:57:57.500,4e-10,
2020-01-02 04:57:48.500,HRTX,IAML,2020-01-02 04:57:57.500,4e-10,
2020-01-02 04:57:48.500,ADVT,IAML,2020-01-02 04:57:58.800,4e-10,
2020-01-02 04:57:48.500,BGKT,IAML,2020-01-02 04:58:00.800,4e-10,
2020-01-02 04:57:48.500,ORLT,IAML,2020-01-02 04:58:00.900,4e-10,
2020-01-02 04:57:48.500,SILT,IAML,2020-01-02 04:58:01.400,4e-10,
2020-01-02 04:57:48.500,CAVI,IAML,2020-01-02 04:58:02.400,4e-10,
2020-01-02 04:57:48.500,KCTX,IAML,2020-01-02 04:58:02.400,4e-10,
2020-01-02 04:57:48.500,CTKS,IAML,2020-01-02 04:58:03.100,4e-10,
2020-01-02 04:57:48.500,SLVT,IAML,2020-01-02 04:58:06.600,4e-10,
2020-01-02 04:57:48.500,EDC,IAML,2020-01-02 04:58:08.300,4e-10,
2020-01-02 04:57:48.500,GULT,IAML,2020-01-02 04:58:09.600,4e-10,
2020-01-02 04:57:48.500,CRLT,IAML,2020-01-02 04:58:11.200,4e-10,
2020-01-02 04:57:48.500,TVSB,IAML,2020-01-02 04:58:12.100,4e-10,
2020-01-02 04:57:48.500,GONE,IAML,2020-01-02 04:58:12.800,4e-10,
2020-01-02 04:57:48.500,UVEZ,IAML,2020-01-02 04:58:14.800,4e-10,
2020-01-02 04:57:48.500,GAZK,IAML,2020-01-02 04:58:14.800,4e-10,
2020-01-02 04:57:48.500,SIMA,IAML,2020-01-02 04:58:17.300,4e-10,
2020-01-02 11:18:40.900,SINB,IAML,2020-01-02 11:18:46.500,1.7899999999999998e-08,
2020-01-02 11:18:40.900,YKBL,IAML,2020-01-02 11:18:47.700,1.7899999999999998e-08,
2020-01-02 11:18:40.900,BOTS,IAML,2020-01-02 11:18:47.700,1.7899999999999998e-08,
2020-01-02 11:18:40.900,AVCI,IAML,2020-01-02 11:18:47.900,1.7899999999999998e-08,
2020-01-02 11:18:40.900,SLVT,IAML,2020-01-02 11:18:49.400,1.7899999999999998e-08,
2020-01-02 11:18:40.900,CTKS,IAML,2020-01-02 11:18:49.500,1.7899999999999998e-08,
2020-01-02 11:18:40.900,ARMT,IAML,2020-01-02 11:18:50.800,1.7899999999999998e-08,
2020-01-02 11:18:40.900,BGKT,IAML,2020-01-02 11:18:50.400,1.7899999999999998e-08,
2020-01-02 11:18:40.900,BRGA,IAML,2020-01-02 11:18:51.800,1.7899999999999998e-08,
2020-01-02 11:18:40.900,HYBA,IAML,2020-01-02 11:18:52.100,1.7899999999999998e-08,
2020-01-02 11:18:40.900,KCTX,IAML,2020-01-02 11:18:52.300,1.7899999999999998e-08,
2020-01-02 11:18:40.900,KAVV,IAML,2020-01-02 11:18:51.800,1.7899999999999998e-08,
2020-01-02 11:18:40.900,BUYA,IAML,2020-01-02 11:18:52.600,1.7899999999999998e-08,
2020-01-02 11:18:40.900,MDNY,IAML,2020-01-02 11:18:53.200,1.7899999999999998e-08,
2020-01-02 11:18:40.900,MRMT,IAML,2020-01-02 11:18:53.400,1.7899999999999998e-08,
2020-01-02 11:18:40.900,CTYL,IAML,2020-01-02 11:18:54.000,1.7899999999999998e-08,
2020-01-02 11:18:40.900,KLYT,IAML,2020-01-02 11:18:53.900,1.7899999999999998e-08,
2020-01-02 11:18:40.900,TUZL,IAML,2020-01-02 11:18:54.700,1.7899999999999998e-08,
2020-01-02 11:18:40.900,LAFA,IAML,2020-01-02 11:18:56.200,1.7899999999999998e-08,
2020-01-02 11:18:40.900,GAZK,IAML,2020-01-02 11:18:56.400,1.7899999999999998e-08,
2020-01-02 11:18:40.900,ORLT,IAML,2020-01-02 11:18:58.500,1.7899999999999998e-08,
2020-01-02 11:18:40.900,SUSR,IAML,2020-01-02 11:18:58.400,1.7899999999999998e-08,
2020-01-02 11:18:40.900,RKY,IAML,2020-01-02 11:18:58.500,1.7899999999999998e-08,
2020-01-02 11:18:40.900,KRBG,IAML,2020-01-02 11:18:58.500,1.7899999999999998e-08,
2020-01-02 11:18:40.900,GONE,IAML,2020-01-02 11:18:59.400,1.7899999999999998e-08,
2020-01-02 11:18:40.900,HRTX,IAML,2020-01-02 11:18:59.800,1.7899999999999998e-08,
2020-01-02 11:18:40.900,PHSR,IAML,2020-01-02 11:19:00.000,1.7899999999999998e-08,
2020-01-02 11:18:40.900,SILT,IAML,2020-01-02 11:19:00.400,1.7899999999999998e-08,
2020-01-02 11:18:40.900,OSMT,IAML,2020-01-02 11:19:01.500,1.7899999999999998e-08,
2020-01-02 11:18:40.900,BIGA,IAML,2020-01-02 11:19:01.700,1.7899999999999998e-08,
2020-01-02 11:18:40.900,ADVT,IAML,2020-01-02 11:19:02.500,1.7899999999999998e-08,
2020-01-02 11:18:40.900,YENI,IAML,2020-01-02 11:19:04.700,1.7899999999999998e-08,
2020-01-02 11:18:40.900,BALB,IAML,2020-01-02 11:19:04.900,1.7899999999999998e-08,
2020-01-02 11:18:40.900,DST,IAML,2020-01-02 11:19:04.900,1.7899999999999998e-08,
2020-01-02 11:18:40.900,CANM,IAML,2020-01-02 11:19:05.500,1.7899999999999998e-08,
2020-01-02 11:18:40.900,LAP,IAML,2020-01-02 11:19:05.500,1.7899999999999998e-08,
2020-01-02 11:18:40.900,CAVI,IAML,2020-01-02 11:19:05.700,1.7899999999999998e-08,
2020-01-02 11:18:40.900,UKOP,IAML,2020-01-02 11:19:06.200,1.7899999999999998e-08,
2020-01-02 11:18:40.900,ERIK,IAML,2020-01-02 11:19:06.200,1.7899999999999998e-08,
2020-01-02 11:18:40.900,GELI,IAML,2020-01-02 11:19:08.500,1.7899999999999998e-08,
2020-01-02 11:18:40.900,SAUV,IAML,2020-01-02 11:19:08.600,1.7899999999999998e-08,
2020-01-02 11:18:40.900,YAYO,IAML,2020-01-02 11:19:09.500,1.7899999999999998e-08,
2020-01-02 11:18:40.900,EDRB,IAML,2020-01-02 11:19:09.300,1.7899999999999998e-08,
2020-01-02 11:18:40.900,TVSB,IAML,2020-01-02 11:19:10.300,1.7899999999999998e-08,
2020-01-02 11:18:40.900,ENEZ,IAML,2020-01-02 11:19:11.100,1.7899999999999998e-08,
2020-01-02 11:18:40.900,GULT,IAML,2020-01-02 11:19:11.500,1.7899999999999998e-08,
2020-01-02 11:18:40.900,ALN,IAML,2020-01-02 11:19:11.900,2e-10,
2020-01-02 11:18:40.900,SIMA,IAML,2020-01-02 11:19:12.800,1.7899999999999998e-08,
2020-01-02 11:18:40.900,EZN,IAML,2020-01-02 11:19:14.300,1.7899999999999998e-08,
2020-01-02 11:18:40.900,GORD,IAML,2020-01-02 11:19:14.700,1.7899999999999998e-08,
2020-01-02 11:18:40.900,UVEZ,IAML,2020-01-02 11:19:14.800,1.7899999999999998e-08,
2020-01-02 11:18:40.900,BOZC,IAML,2020-01-02 11:19:15.900,2e-10,
2020-01-02 18:58:53.200,LAFA,IAML,2020-01-02 18:58:57.200,3.7e-09,
2020-01-02 18:58:53.200,ARMT,IAML,2020-01-02 18:58:59.800,3.7e-09,
2020-01-02 18:58:53.200,HRTX,IAML,2020-01-02 18:59:01.100,3.7e-09,
2020-01-02 18:58:53.200,KAVV,IAML,2020-01-02 18:59:01.400,3.7e-09,
2020-01-02 18:58:53.200,ADVT,IAML,2020-01-02 18:59:03.300,3.7e-09,
2020-01-02 18:58:53.200,CAVI,IAML,2020-01-02 18:59:07.300,3.7e-09,
2020-01-02 18:58:53.200,SAUV,IAML,2020-01-02 18:59:10.100,3.7e-09,
2020-01-02 18:58:53.200,GULT,IAML,2020-01-02 18:59:13.500,3.7e-09,
2020-01-03 00:39:11.700,BOTS,IAML,2020-01-03 00:39:16.700,2e-10,
2020-01-03 00:39:11.700,SINB,IAML,2020-01-03 00:39:17.600,2e-10,
2020-01-03 00:39:11.700,SLVT,IAML,2020-01-03 00:39:19.300,2e-10,
2020-01-03 00:39:11.700,AVCI,IAML,2020-01-03 00:39:19.900,2e-10,
2020-01-03 00:39:11.700,CTKS,IAML,2020-01-03 00:39:20.300,2e-10,
2020-01-03 00:39:11.700,BGKT,IAML,2020-01-03 00:39:22.000,2e-10,
2020-01-03 00:39:11.700,TKR,IAML,2020-01-03 00:39:22.600,2e-10,
2020-01-03 00:39:11.700,ARMT,IAML,2020-01-03 00:39:23.500,2e-10,
2020-01-03 00:39:11.700,CTYL,IAML,2020-01-03 00:39:23.800,2e-10,
2020-01-03 00:39:11.700,KCTX,IAML,2020-01-03 00:39:24.400,2e-10,
2020-01-03 00:39:11.700,BRGA,IAML,2020-01-03 00:39:24.300,2e-10,
2020-01-03 00:39:11.700,HYBA,IAML,2020-01-03 00:39:24.800,2e-10,
2020-01-03 00:39:11.700,KAVV,IAML,2020-01-03 00:39:24.900,2e-10,
2020-01-03 00:39:11.700,MDNY,IAML,2020-01-03 00:39:26.200,2e-10,
2020-01-03 00:39:11.700,KLYT,IAML,2020-01-03 00:39:25.900,2e-10,
2020-01-03 00:39:11.700,KRBG,IAML,2020-01-03 00:39:28.600,2e-10,
2020-01-03 00:39:11.700,GONE,IAML,2020-01-03 00:39:30.000,2e-10,
2020-01-03 00:39:11.700,HRTX,IAML,2020-01-03 00:39:33.200,2e-10,
2020-01-03 00:39:11.700,SILT,IAML,2020-01-03 00:39:33.300,2e-10,
2020-01-03 00:39:11.700,YENI,IAML,2020-01-03 00:39:34.900,2e-10,
2020-01-03 00:39:11.700,UKOP,IAML,2020-01-03 00:39:35.100,2e-10,
2020-01-03 00:39:11.700,ADVT,IAML,2020-01-03 00:39:35.500,2e-10,
2020-01-03 00:39:11.700,CANM,IAML,2020-01-03 00:39:35.300,2e-10,
2020-01-03 00:39:11.700,ERIK,IAML,2020-01-03 00:39:36.500,2e-10,
2020-01-03 00:39:11.700,GELI,IAML,2020-01-03 00:39:38.100,2e-10,
2020-01-03 00:39:11.700,EDRB,IAML,2020-01-03 00:39:38.500,2e-10,
2020-01-03 00:39:11.700,ALN,IAML,2020-01-03 00:39:41.400,0.0,
2020-01-03 14:51:44.900,BOTS,IAML,2020-01-03 14:51:49.300,5e-10,
2020-01-03 14:51:44.900,CRLT,IAML,2020-01-03 14:51:52.600,5e-10,
2020-01-03 14:51:44.900,MRMT,IAML,2020-01-03 14:51:52.300,5e-10,
2020-01-03 14:51:44.900,SLVT,IAML,2020-01-03 14:51:54.300,5e-10,
2020-01-03 14:51:44.900,GAZK,IAML,2020-01-03 14:51:55.100,5e-10,
2020-01-03 14:51:44.900,CTKS,IAML,2020-01-03 14:51:57.100,5e-10,
2020-01-03 14:51:44.900,KRBG,IAML,2020-01-03 14:51:58.000,5e-10,
2020-01-03 14:51:44.900,CTYL,IAML,2020-01-03 14:51:58.200,5e-10,
2020-01-03 14:51:44.900,BGKT,IAML,2020-01-03 14:51:59.100,5e-10,
2020-01-03 14:51:44.900,ARMT,IAML,2020-01-03 14:52:00.000,5e-10,
2020-01-03 14:51:44.900,GONE,IAML,2020-01-03 14:52:01.200,5e-10,
2020-01-03 14:51:44.900,BIGA,IAML,2020-01-03 14:52:00.500,5e-10,
2020-01-03 14:51:44.900,SUSR,IAML,2020-01-03 14:52:02.200,5e-10,
2020-01-03 14:51:44.900,PHSR,IAML,2020-01-03 14:52:01.600,5e-10,
2020-01-03 14:51:44.900,KAVV,IAML,2020-01-03 14:52:02.100,5e-10,
2020-01-03 14:51:44.900,KLYT,IAML,2020-01-03 14:52:03.200,5e-10,
2020-01-03 14:51:44.900,UKOP,IAML,2020-01-03 14:52:05.500,5e-10,
2020-01-03 14:51:44.900,HRTX,IAML,2020-01-03 14:52:09.100,5e-10,
2020-01-03 14:51:44.900,SILT,IAML,2020-01-03 14:52:09.200,5e-10,
2020-01-03 14:51:44.900,EDRB,IAML,2020-01-03 14:52:09.900,5e-10,
2020-01-04 11:31:16.100,LAFA,IAML,2020-01-04 11:31:20.800,6e-10,
2020-01-04 11:31:16.100,TUZL,IAML,2020-01-04 11:31:21.100,6e-10,
2020-01-04 11:31:16.100,ARMT,IAML,2020-01-04 11:31:22.700,6e-10,
2020-01-04 11:31:16.100,BUYA,IAML,2020-01-04 11:31:21.800,6e-10,
2020-01-04 11:31:16.100,HYBA,IAML,2020-01-04 11:31:21.900,6e-10,
2020-01-04 11:31:16.100,BRGA,IAML,2020-01-04 11:31:22.300,6e-10,
2020-01-04 11:31:16.100,MDNY,IAML,2020-01-04 11:31:23.300,6e-10,
2020-01-04 11:31:16.100,OSMT,IAML,2020-01-04 11:31:25.200,6e-10,
2020-01-04 11:31:16.100,HRTX,IAML,2020-01-04 11:31:24.900,6e-10,
2020-01-04 11:31:16.100,KAVV,IAML,2020-01-04 11:31:24.900,6e-10,
2020-01-04 11:31:16.100,ADVT,IAML,2020-01-04 11:31:26.100,6e-10,
2020-01-04 11:31:16.100,HVHR,IAML,2020-01-04 11:31:26.400,6e-10,
2020-01-04 11:31:16.100,ORLT,IAML,2020-01-04 11:31:28.300,6e-10,
2020-01-04 11:31:16.100,BGKT,IAML,2020-01-04 11:31:28.500,6e-10,
2020-01-04 11:31:16.100,KLYT,IAML,2020-01-04 11:31:28.700,6e-10,
2020-01-04 11:31:16.100,SILT,IAML,2020-01-04 11:31:28.900,6e-10,
2020-01-04 11:31:16.100,CAVI,IAML,2020-01-04 11:31:29.700,6e-10,
2020-01-04 11:31:16.100,KCTX,IAML,2020-01-04 11:31:30.800,6e-10,
2020-01-04 11:31:16.100,CTKS,IAML,2020-01-04 11:31:31.200,6e-10,
2020-01-04 11:31:16.100,SAUV,IAML,2020-01-04 11:31:33.600,6e-10,
2020-01-04 11:31:16.100,SLVT,IAML,2020-01-04 11:31:34.500,6e-10,
2020-01-04 11:31:16.100,EDC,IAML,2020-01-04 11:31:36.100,6e-10,
2020-01-04 11:31:16.100,GULT,IAML,2020-01-04 11:31:36.600,6e-10,
2020-01-04 11:31:16.100,SUSR,IAML,2020-01-04 11:31:36.500,6e-10,
2020-01-04 11:31:16.100,CTYL,IAML,2020-01-04 11:31:35.100,6e-10,
2020-01-04 11:31:16.100,DST,IAML,2020-01-04 11:31:37.500,6e-10,
2020-01-04 11:31:16.100,CRLT,IAML,2020-01-04 11:31:39.300,6e-10,
2020-01-04 11:31:16.100,TVSB,IAML,2020-01-04 11:31:39.100,6e-10,
2020-01-04 11:31:16.100,MRMT,IAML,2020-01-04 11:31:39.200,6e-10,
2020-01-04 11:31:16.100,GONE,IAML,2020-01-04 11:31:40.500,6e-10,
2020-01-04 11:31:16.100,UVEZ,IAML,2020-01-04 11:31:42.200,6e-10,
2020-01-04 11:31:16.100,BALB,IAML,2020-01-04 11:31:42.400,6e-10,
2020-01-04 11:31:16.100,GAZK,IAML,2020-01-04 11:31:42.400,6e-10,
2020-01-04 11:31:16.100,KRBG,IAML,2020-01-04 11:31:43.200,6e-10,
2020-01-04 11:31:16.100,SIMA,IAML,2020-01-04 11:31:44.900,6e-10,
2020-01-04 11:31:16.100,SHAP,IAML,2020-01-04 11:31:45.500,6e-10,
2020-01-04 11:31:16.100,YENI,IAML,2020-01-04 11:31:45.800,6e-10,
2020-01-04 11:31:16.100,CANM,IAML,2020-01-04 11:31:47.200,6e-10,
2020-01-04 11:31:16.100,LAP,IAML,2020-01-04 11:31:48.900,6e-10,
2020-01-04 11:31:16.100,GORD,IAML,2020-01-04 11:31:49.600,6e-10,
2020-01-04 11:31:16.100,YAYO,IAML,2020-01-04 11:31:49.700,6e-10,
2020-01-04 11:31:16.100,RUZG,IAML,2020-01-04 11:31:51.400,6e-10,
2020-01-04 11:31:16.100,ERIK,IAML,2020-01-04 11:31:51.300,6e-10,
2020-01-04 11:31:16.100,GELI,IAML,2020-01-04 11:31:52.300,6e-10,
2020-01-04 11:31:16.100,KULA,IAML,2020-01-04 11:31:53.500,6e-10,
2020-01-04 11:31:16.100,SVRH,IAML,2020-01-04 11:31:53.700,6e-10,
2020-01-04 17:13:02.800,HYBA,IAML,2020-01-04 17:13:06.500,5.24e-08,
2020-01-04 17:13:02.800,BRGA,IAML,2020-01-04 17:13:06.600,5.24e-08,
2020-01-04 17:13:02.800,BUYA,IAML,2020-01-04 17:13:06.600,5.24e-08,
2020-01-04 17:13:02.800,TUZL,IAML,2020-01-04 17:13:07.400,5.24e-08,
2020-01-04 17:13:02.800,LAFA,IAML,2020-01-04 17:13:08.600,5.24e-08,
2020-01-04 17:13:02.800,ARMT,IAML,2020-01-04 17:13:09.900,5.24e-08,
2020-01-04 17:13:02.800,YLVH,IAML,2020-01-04 17:13:09.300,5.24e-08,
2020-01-04 17:13:02.800,KAVV,IAML,2020-01-04 17:13:09.100,5.24e-08,
2020-01-04 17:13:02.800,AVCI,IAML,2020-01-04 17:13:10.400,5.24e-08,
2020-01-04 17:13:02.800,HVHR,IAML,2020-01-04 17:13:09.400,5.24e-08,
2020-01-04 17:13:02.800,YKBL,IAML,2020-01-04 17:13:10.700,5.24e-08,
2020-01-04 17:13:02.800,MDNY,IAML,2020-01-04 17:13:11.800,5.24e-08,
2020-01-04 17:13:02.800,SINB,IAML,2020-01-04 17:13:12.200,5.24e-08,
2020-01-04 17:13:02.800,BGKT,IAML,2020-01-04 17:13:12.400,5.24e-08,
2020-01-04 17:13:02.800,HRTX,IAML,2020-01-04 17:13:12.800,5.24e-08,
2020-01-04 17:13:02.800,KLYT,IAML,2020-01-04 17:13:13.100,5.24e-08,
2020-01-04 17:13:02.800,OSMT,IAML,2020-01-04 17:13:13.400,5.24e-08,
2020-01-04 17:13:02.800,SILT,IAML,2020-01-04 17:13:14.900,5.24e-08,
2020-01-04 17:13:02.800,CTKS,IAML,2020-01-04 17:13:15.400,5.24e-08,
2020-01-04 17:13:02.800,ADVT,IAML,2020-01-04 17:13:15.200,5.24e-08,
2020-01-04 17:13:02.800,ORLT,IAML,2020-01-04 17:13:17.300,5.24e-08,
2020-01-04 17:13:02.800,KCTX,IAML,2020-01-04 17:13:16.900,5.24e-08,
2020-01-04 17:13:02.800,SLVT,IAML,2020-01-04 17:13:18.400,5.24e-08,
2020-01-04 17:13:02.800,CAVI,IAML,2020-01-04 17:13:19.400,5.24e-08,
2020-01-04 17:13:02.800,BOTS,IAML,2020-01-04 17:13:19.500,5.24e-08,
2020-01-04 17:13:02.800,CTYL,IAML,2020-01-04 17:13:20.600,5.24e-08,
2020-01-04 17:13:02.800,SAUV,IAML,2020-01-04 17:13:21.400,5.24e-08,
2020-01-04 17:13:02.800,EDC,IAML,2020-01-04 17:13:24.400,5.24e-08,
2020-01-04 17:13:02.800,CRLT,IAML,2020-01-04 17:13:23.400,5.24e-08,
2020-01-04 17:13:02.800,GPA,IAML,2020-01-04 17:13:23.800,5.24e-08,
2020-01-04 17:13:02.800,SUSR,IAML,2020-01-04 17:13:23.300,5.24e-08,
2020-01-04 17:13:02.800,MRMT,IAML,2020-01-04 17:13:23.900,5.24e-08,
2020-01-04 17:13:02.800,GULT,IAML,2020-01-04 17:13:25.100,5.24e-08,
2020-01-04 17:13:02.800,DST,IAML,2020-01-04 17:13:25.400,5.24e-08,
2020-01-04 21:48:00.800,SLVT,IAML,2020-01-04 21:48:08.300,1e-10,
2020-01-04 21:48:00.800,CTKS,IAML,2020-01-04 21:48:09.100,1e-10,
2020-01-04 21:48:00.800,CRLT,IAML,2020-01-04 21:48:10.100,1e-10,
2020-01-04 21:48:00.800,BGKT,IAML,2020-01-04 21:48:11.000,1e-10,
2020-01-04 21:48:00.800,TKR,IAML,2020-01-04 21:48:11.200,1e-10,
2020-01-04 21:48:00.800,ARMT,IAML,2020-01-04 21:48:13.500,1e-10,
2020-01-04 21:48:00.800,KAVV,IAML,2020-01-04 21:48:14.200,1e-10,
2020-01-04 21:48:00.800,KLYT,IAML,2020-01-04 21:48:14.900,1e-10,
2020-01-04 21:48:00.800,KRBG,IAML,2020-01-04 21:48:18.000,1e-10,
2020-01-04 21:48:00.800,SUSR,IAML,2020-01-04 21:48:19.200,1e-10,
2020-01-04 21:48:00.800,UKOP,IAML,2020-01-04 21:48:24.700,1e-10,
2020-01-04 21:48:00.800,EDRB,IAML,2020-01-04 21:48:27.700,1e-10,
2020-01-05 00:13:31.500,SLVT,IAML,2020-01-05 00:13:39.200,3e-10,
2020-01-05 00:13:31.500,CRLT,IAML,2020-01-05 00:13:41.100,3e-10,
2020-01-05 00:13:31.500,BGKT,IAML,2020-01-05 00:13:42.200,3e-10,
2020-01-05 00:13:31.500,ARMT,IAML,2020-01-05 00:13:44.300,3e-10,
2020-01-05 00:13:31.500,CTYL,IAML,2020-01-05 00:13:43.900,3e-10,
2020-01-05 00:13:31.500,KCTX,IAML,2020-01-05 00:13:44.600,3e-10,
2020-01-05 00:13:31.500,KAVV,IAML,2020-01-05 00:13:44.900,3e-10,
2020-01-05 00:13:31.500,GAZK,IAML,2020-01-05 00:13:45.900,3e-10,
2020-01-05 00:13:31.500,KLYT,IAML,2020-01-05 00:13:46.000,3e-10,
2020-01-05 00:13:31.500,MDNY,IAML,2020-01-05 00:13:46.300,3e-10,
2020-01-05 00:13:31.500,KRBG,IAML,2020-01-05 00:13:48.700,3e-10,
2020-01-05 00:13:31.500,SUSR,IAML,2020-01-05 00:13:50.400,3e-10,
2020-01-05 00:13:31.500,HRTX,IAML,2020-01-05 00:13:53.600,3e-10,
2020-01-05 00:13:31.500,UKOP,IAML,2020-01-05 00:13:55.900,3e-10,
2020-01-05 00:13:31.500,ADVT,IAML,2020-01-05 00:13:56.000,3e-10,
2020-01-05 00:13:31.500,BALB,IAML,2020-01-05 00:13:56.900,3e-10,
2020-01-05 00:13:31.500,EDRB,IAML,2020-01-05 00:13:58.800,3e-10,
2020-01-05 00:13:31.500,YAYO,IAML,2020-01-05 00:14:00.900,3e-10,
2020-01-05 00:13:31.500,ALN,IAML,2020-01-05 00:14:02.200,0.0,
2020-01-05 00:13:31.500,EZN,IAML,2020-01-05 00:14:04.400,3e-10,
2020-01-05 00:13:31.500,RDO,IAML,2020-01-05 00:14:08.300,0.0,
2020-01-05 02:12:48.700,ARMT,IAML,2020-01-05 02:12:52.300,3.5e-09,
2020-01-05 02:12:48.700,MDNY,IAML,2020-01-05 02:12:54.400,3.5e-09,
2020-01-05 02:12:48.700,HYBA,IAML,2020-01-05 02:12:55.400,3.5e-09,
2020-01-05 02:12:48.700,BRGA,IAML,2020-01-05 02:12:55.400,3.5e-09,
2020-01-05 02:12:48.700,BUYA,IAML,2020-01-05 02:12:55.700,3.5e-09,
2020-01-05 02:12:48.700,TUZL,IAML,2020-01-05 02:12:55.800,3.5e-09,
2020-01-05 02:12:48.700,KAVV,IAML,2020-01-05 02:12:58.700,3.5e-09,
2020-01-05 02:12:48.700,HRTX,IAML,2020-01-05 02:13:00.500,3.5e-09,
2020-01-05 02:12:48.700,KCTX,IAML,2020-01-05 02:13:00.400,3.5e-09,
2020-01-05 02:12:48.700,BGKT,IAML,2020-01-05 02:13:01.100,3.5e-09,
2020-01-05 02:12:48.700,ADVT,IAML,2020-01-05 02:13:01.300,3.5e-09,
2020-01-05 02:12:48.700,KLYT,IAML,2020-01-05 02:13:02.200,3.5e-09,
2020-01-05 02:12:48.700,SILT,IAML,2020-01-05 02:13:03.900,3.5e-09,
2020-01-05 02:12:48.700,SLVT,IAML,2020-01-05 02:13:05.600,3.5e-09,
2020-01-05 02:12:48.700,SUSR,IAML,2020-01-05 02:13:06.900,3.5e-09,
2020-01-05 20:19:49.900,HYBA,IAML,2020-01-05 20:19:53.000,3.1e-09,
2020-01-05 20:19:49.900,BUYA,IAML,2020-01-05 20:19:53.200,3.1e-09,
2020-01-05 20:19:49.900,BRGA,IAML,2020-01-05 20:19:53.100,3.1e-09,
2020-01-05 20:19:49.900,TUZL,IAML,2020-01-05 20:19:53.800,3.1e-09,
2020-01-05 20:19:49.900,LAFA,IAML,2020-01-05 20:19:54.900,3.1e-09,
2020-01-05 20:19:49.900,YLVH,IAML,2020-01-05 20:19:55.900,3.1e-09,
2020-01-05 20:19:49.900,ARMT,IAML,2020-01-05 20:19:56.600,3.1e-09,
2020-01-05 20:19:49.900,KAVV,IAML,2020-01-05 20:19:55.800,3.1e-09,
2020-01-05 20:19:49.900,AVCI,IAML,2020-01-05 20:19:57.700,3.1e-09,
2020-01-05 20:19:49.900,YKBL,IAML,2020-01-05 20:19:57.500,3.1e-09,
2020-01-05 20:19:49.900,MDNY,IAML,2020-01-05 20:19:58.300,3.1e-09,
2020-01-05 20:19:49.900,SINB,IAML,2020-01-05 20:19:59.300,3.1e-09,
2020-01-05 20:19:49.900,BGKT,IAML,2020-01-05 20:19:59.100,3.1e-09,
2020-01-05 20:19:49.900,HRTX,IAML,2020-01-05 20:19:58.900,3.1e-09,
2020-01-05 20:19:49.900,KLYT,IAML,2020-01-05 20:19:59.700,3.1e-09,
2020-01-05 20:19:49.900,OSMT,IAML,2020-01-05 20:20:00.900,3.1e-09,
2020-01-05 20:19:49.900,SILT,IAML,2020-01-05 20:20:01.600,3.1e-09,
2020-01-05 20:19:49.900,CTKS,IAML,2020-01-05 20:20:02.300,3.1e-09,
2020-01-05 20:19:49.900,ADVT,IAML,2020-01-05 20:20:01.900,3.1e-09,
2020-01-05 20:19:49.900,ORLT,IAML,2020-01-05 20:20:04.800,3.1e-09,
2020-01-05 20:19:49.900,KCTX,IAML,2020-01-05 20:20:03.100,3.1e-09,
